iter	Logloss
382	0.0212172257
383	0.02115829882
384	0.02107354097
385	0.02096784682
386	0.02094051283
387	0.02089490365
388	0.02082561683
389	0.02078417698
390	0.02073301358
391	0.02065766878
392	0.02062306675
393	0.02060353052
394	0.02049314254
395	0.02040992264
396	0.02038295097
397	0.02031343777
398	0.02027448739
399	0.02018584959
400	0.02012851059
401	0.02005560463
402	0.01999221917
403	0.01987936325
404	0.01980279446
405	0.01975760829
406	0.0197371996
407	0.01969979372
408	0.01966103969
409	0.01960926525
410	0.01953999396
411	0.01950216211
412	0.01940050797
413	0.01934843509
414	0.01928855936
415	0.01922380195
416	0.01915543628
417	0.01907775923
418	0.01903093176
419	0.01898186377
420	0.01893817029
421	0.01889797386
422	0.01883565769
423	0.01880059908
424	0.01872865784
425	0.01867851396
426	0.01859425118
427	0.01854293549
428	0.01848871343
429	0.01842674602
430	0.01837918847
431	0.01830563737
432	0.01829700091
433	0.01823427421
434	0.01817149845
435	0.01813142823
436	0.01805022393
437	0.01797873341
438	0.01796452921
439	0.0178964349
440	0.01784794413
441	0.01781029096
442	0.01774464889
443	0.01765282874
444	0.01763034242
445	0.01761191299
446	0.01753697223
447	0.01751103754
448	0.01744094189
449	0.01738258214
450	0.01732851092
451	0.01726728242
452	0.01717720477
453	0.01712941221
454	0.0170799325
455	0.01705286151
456	0.01700082822
457	0.01696047272
458	0.01689511997
459	0.01687747371
460	0.01684366431
461	0.01682216752
462	0.01677860679
463	0.01673564886
464	0.01668850648
465	0.01661369289
466	0.01657590689
467	0.0165340096
468	0.01648205038
469	0.01646365618
470	0.01642253449
471	0.01640000058
472	0.01638011324
473	0.01634957877
474	0.01628899919
475	0.01622127318
476	0.01618050519
477	0.01614032897
478	0.01610710537
479	0.01604613882
480	0.01602636116
481	0.01599122373
482	0.01594166335
483	0.01588327928
484	0.01582064076
485	0.01579809222
486	0.01572266928
487	0.01565053016
488	0.01561085143
489	0.01551585483
490	0.01546245548
491	0.0154126105
492	0.01538652409
493	0.01533804166
494	0.01529182108
495	0.01523113033
496	0.01518560313
497	0.01514631602
498	0.01508750037
499	0.01503987903
500	0.01503359752
501	0.01498665355
502	0.01496207999
503	0.01492641568
504	0.0148811491
505	0.01485104188
506	0.01482333232
507	0.01475855725
508	0.01473164185
509	0.01468387413
510	0.01463977264
511	0.01459897089
512	0.01457598942
513	0.01455161844
514	0.01451106735
515	0.01448441816
516	0.01446487119
517	0.01445007624
518	0.0144070167
519	0.01437834179
520	0.01433136666
521	0.01429505612
522	0.0142554956
523	0.01424324882
524	0.01422609414
525	0.01416806103
526	0.01413436245
527	0.0141229896
528	0.01409829385
529	0.01409324726
530	0.01405617819
531	0.01402006955
532	0.01396339283
533	0.01392415695
534	0.01389149912
535	0.01383318626
536	0.01380757063
537	0.01377221223
538	0.01373572691
539	0.01369439481
540	0.01365788507
541	0.01362435258
542	0.01357154675
543	0.01352055641
544	0.01351627615
545	0.01348103651
546	0.01346461196
547	0.01344660485
548	0.01342865771
549	0.01341291966
550	0.013374972
551	0.01335757567
552	0.01334935838
553	0.01330599338
554	0.01328321735
555	0.01322576721
556	0.013176403
557	0.0131508737
558	0.01312801696
559	0.01309493792
560	0.01308168853
561	0.01306180414
562	0.01304697328
563	0.01300863535
564	0.01293963421
565	0.01291118606
566	0.01285417597
567	0.01282139841
568	0.01279180559
569	0.01277307824
570	0.0127671867
571	0.01275437688
572	0.0127339234
573	0.01269208599
574	0.01264116941
575	0.01260918219
576	0.01256749469
577	0.01250670742
578	0.01249714016
579	0.01248658357
580	0.01245264134
581	0.01241800525
582	0.01241168779
583	0.01238565241
584	0.01236758548
585	0.01232137264
586	0.01226742442
587	0.01226045318
588	0.01223083964
589	0.01220186681
590	0.01218954196
591	0.01215779763
592	0.01213396342
593	0.01211945403
594	0.01207282716
595	0.01205599548
596	0.01203647833
597	0.01200045858
598	0.01197176701
599	0.01195329013
600	0.01193316308
601	0.01189309901
602	0.01186608448
603	0.01184483849
604	0.01184132037
605	0.0117891489
606	0.01177072141
607	0.01174566354
608	0.01168706257
609	0.0116751274
610	0.01164754972
611	0.01160905526
612	0.01158216726
613	0.01157842581
614	0.01154355705
615	0.01151347334
616	0.01150352016
617	0.01149253556
618	0.01148916547
619	0.01145404227
620	0.0114313992
621	0.0114143362
622	0.01138887883
623	0.01135978057
624	0.01135208621
625	0.01132886969
626	0.01130807173
627	0.01126397449
628	0.01123532857
629	0.01121865974
630	0.0111934653
631	0.01117426823
632	0.01114370659
633	0.01112745697
634	0.01110401548
635	0.01109211331
636	0.01107293901
637	0.01105413505
638	0.01104109004
639	0.01101918597
640	0.01097659761
641	0.01095385939
642	0.01092234941
643	0.0109151009
644	0.01088704875
645	0.01088352804
646	0.01085540866
647	0.01080343239
648	0.01075193916
649	0.01073636171
650	0.0107261617
651	0.01070218429
652	0.01068494242
653	0.01064493558
654	0.01063217316
655	0.01059672976
656	0.01055696088
657	0.01051353326
658	0.0104810357
659	0.010460274
660	0.01043510433
661	0.01041394907
662	0.01038234497
663	0.01034438599
664	0.0103250029
665	0.01029623956
666	0.01029624394
667	0.01027343601
668	0.01025398478
669	0.01025102893
670	0.01021105969
671	0.01021105805
672	0.01019142447
673	0.01017550073
674	0.0101449461
675	0.01013048838
676	0.01010696613
677	0.01006006495
678	0.01002370609
679	0.0099818387
680	0.009960518864
681	0.00994135351
682	0.009935555843
683	0.009913908716
684	0.009881278416
685	0.00986913657
686	0.009850604336
687	0.009836698029
688	0.009801918041
689	0.009757850476
690	0.009749531282
691	0.009728464458
692	0.009706830395
693	0.009685569004
694	0.009681353857
695	0.009640283008
696	0.009603395883
697	0.009596253946
698	0.009579438911
699	0.00957943694
700	0.009559819265
701	0.009544145464
702	0.009530062142
703	0.00948872797
704	0.009479343016
705	0.009462105742
706	0.009436982063
707	0.009415028573
708	0.009393839594
709	0.009389109435
710	0.009367866586
711	0.009363249276
712	0.009341154794
713	0.009327039429
714	0.0093069527
715	0.009277393543
716	0.009253221238
717	0.009235013309
718	0.009222746714
719	0.009203570301
720	0.009179736436
721	0.009156797958
722	0.009138332442
723	0.009112503016
724	0.009087085789
725	0.009058025766
726	0.00904216729
727	0.009030473153
728	0.009007428172
729	0.008987375829
730	0.008968834687
731	0.008931602044
732	0.008917181048
733	0.008907076761
734	0.008870887065
735	0.008847026813
736	0.008829121348
737	0.008810457033
738	0.008781863299
739	0.008749883928
740	0.008729518951
741	0.008715918779
742	0.008715913523
743	0.008687191831
744	0.008680557899
745	0.008666397861
746	0.00864534071
747	0.008618424972
748	0.008614572172
749	0.008589869889
750	0.008580316065
751	0.008567507157
752	0.008561671677
753	0.008536748621
754	0.008509483828
755	0.008493103618
756	0.008485516126
757	0.008473849323
758	0.008451612759
759	0.008451624365
760	0.008447679401
761	0.008432732221
762	0.008427761913
763	0.008405861199
764	0.008390952127
765	0.008372968009
766	0.008365116784
767	0.008359658137
768	0.008326782685
769	0.008310134553
770	0.008294087456
771	0.008278795563
772	0.008269024979
773	0.00826025048
774	0.008249360451
775	0.008240583872
776	0.00823347066
777	0.008219436709
778	0.008203311011
779	0.008174595522
780	0.008162787226
781	0.008145120235
782	0.0081367298
783	0.008121728717
784	0.008105984536
785	0.008078524338
786	0.008071165536
787	0.008060481499
788	0.008056774322
789	0.008056705342
790	0.008039852057
791	0.008012188823
792	0.008012183676
793	0.00798785239
794	0.00797259809
795	0.007941707359
796	0.007914921921
797	0.007899923647
798	0.007897134632
799	0.007883508438
800	0.007875621628
801	0.007860741062
802	0.007848010255
803	0.007822160535
804	0.007804206128
805	0.007793941697
806	0.007782516137
807	0.007768689864
808	0.007757372417
809	0.007746900137
810	0.007742893281
811	0.007719205041
812	0.007702900566
813	0.007690787036
814	0.007665155205
815	0.007631027922
816	0.007623550103
817	0.007608269158
818	0.007605573868
819	0.007592222866
820	0.007574754602
821	0.007556464311
822	0.007540348857
823	0.007519562952
824	0.00751689562
825	0.007502188008
826	0.00750080465
827	0.007500796767
828	0.007471248982
829	0.007459217395
830	0.007446159603
831	0.007426631691
832	0.007419545924
833	0.007419523259
834	0.007405413912
835	0.007378304011
836	0.007366038107
837	0.007344885955
838	0.007344858035
839	0.007344859677
840	0.007344844896
841	0.007344832633
842	0.007343096711
843	0.007343103609
844	0.007343105908
845	0.007343103171
846	0.007343106565
847	0.007343091455
848	0.007333868878
849	0.007315207409
850	0.007315224928
851	0.00729966208
852	0.007299553026
853	0.007285008343
854	0.007264052472
855	0.007244548897
856	0.007244544189
857	0.0072296622
858	0.007215668151
859	0.007190976008
860	0.007184363974
861	0.007163321124
862	0.007149753399
863	0.007121773295
864	0.007113319099
865	0.007090900197
866	0.007063984241
867	0.00706398019
868	0.007053003628
869	0.007053012387
870	0.007052989504
871	0.007052981839
872	0.007030497062
873	0.007030501113
874	0.007018674271
875	0.007018656205
876	0.007018645694
877	0.007018639015
878	0.007018641205
879	0.007018610328
880	0.007017200691
881	0.006998340495
882	0.006971616659
883	0.00697158414
884	0.006971582717
885	0.006971582717
886	0.006971582717
887	0.006971582717
888	0.006963688095
889	0.006963605757
890	0.006963601815
891	0.006963580026
892	0.006963580026
893	0.006956030927
894	0.006934643182
895	0.00693462643
896	0.006934617123
897	0.006934494274
898	0.006933399169
899	0.006927172804
900	0.006901126146
901	0.006889339744
902	0.006868590704
903	0.006855893286
904	0.006831025885
905	0.006812322629
906	0.006805149706
907	0.006805163064
908	0.006797899482
909	0.006786848247
910	0.006786838612
911	0.006786837188
912	0.006772447584
913	0.006764282588
914	0.006748270276
915	0.006740647194
916	0.006718930207
917	0.006718912032
918	0.006705962865
919	0.006705948083
920	0.006692137724
921	0.00666627983
922	0.006658904709
923	0.006643442703
924	0.006632898892
925	0.006617556232
926	0.006614639478
927	0.006603996134
928	0.006594728012
929	0.006575676677
930	0.006562478015
931	0.006550576719
932	0.006541629775
933	0.006530858511
934	0.006516523467
935	0.006500661744
936	0.006482256996
937	0.006465122207
938	0.006443051709
939	0.00644305992
940	0.006435911814
941	0.00641826873
942	0.006397234572
943	0.006375176295
944	0.006370836732
945	0.006360321426
946	0.006360300732
947	0.006348995147
948	0.006348991534
949	0.006338719444
950	0.006338719881
951	0.006321320198
952	0.006308763778
953	0.006301394536
954	0.006294185443
955	0.006273059093
956	0.006256666259
957	0.006256654762
958	0.006240424999
959	0.00623072347
960	0.006214040777
961	0.006208359825
962	0.006204223878
963	0.006184677168
964	0.006172733793
965	0.006162251145
966	0.006146727424
967	0.006129198163
968	0.006116568674
969	0.006107756729
970	0.006099450784
971	0.006081912703
972	0.006077043961
973	0.006058925858
974	0.006040008545
975	0.006024366606
976	0.006017606249
977	0.006013639358
978	0.006007518724
979	0.005992885681
980	0.005975113615
981	0.00596467951
982	0.00596001417
983	0.005954692464
984	0.005943590787
985	0.005927276278
986	0.005927247919
987	0.005916273438
988	0.005910019737
989	0.005896988961
990	0.005885438624
991	0.005885429208
992	0.005872331898
993	0.005862398356
994	0.005862393976
995	0.005848389232
996	0.005839719955
997	0.005827347372
998	0.005819369283
999	0.005816519938
